meso_cluster_id	source_seq	source_id	n_works
352	1	4306525036	4091
352	2	45445671	2891
352	3	73678819	2496
352	4	4306463937	1523
352	5	17762386	1056
352	6	127900037	1038
352	7	139838620	976
352	8	568598	884
352	9	2764444635	798
352	10	4210216427	709
353	1	4306463230	2009
353	2	4306463937	1280
353	3	13479253	1047
353	4	2764646681	977
353	5	193535841	865
353	6	86852077	835
353	7	194298869	810
353	8	2764968653	691
353	9	4306402450	668
353	10	101287785	661
354	1	53297675	2721
354	2	2739064124	2118
354	3	150928353	2029
354	4	4306401280	1617
354	5	118474221	1436
354	6	4210167574	1225
354	7	4210172091	1200
354	8	156506154	1181
354	9	114438711	1150
354	10	83395190	957
355	1	75741262	5813
355	2	185621672	3208
355	3	94313546	2576
355	4	98085912	2474
355	5	204609040	2372
355	6	4210187475	1714
355	7	6377669	1409
355	8	189140625	1409
355	9	91430365	1133
355	10	65464001	1056
356	1	4210168441	10124
356	2	4210231191	6362
356	3	118093565	5136
356	4	4306463937	4977
356	5	62159105	4009
356	6	4210173186	3112
356	7	4210187594	2653
356	8	19068271	2448
356	9	2764696622	1924
356	10	4306400194	1850
357	1	4306525036	3476
357	2	28527816	3005
357	3	4306463937	1598
357	4	143352558	1556
357	5	66441642	1543
357	6	195182175	1397
357	7	181459644	748
357	8	3251770	695
357	9	4306463230	665
357	10	194656152	639
358	1	4306525036	3215
358	2	105051383	1886
358	3	14436165	1453
358	4	32993367	1235
358	5	4210228861	1154
358	6	50431791	1076
358	7	2498751418	913
358	8	4306463937	905
358	9	63566508	869
358	10	140231191	781
359	1	100787194	3657
359	2	163860444	1805
359	3	4306463937	1425
359	4	191717031	1355
359	5	159699259	1254
359	6	43762691	1143
359	7	157974409	1133
359	8	178451187	1075
359	9	4210200010	1009
359	10	26135258	1002
360	1	4306463937	1996
360	2	4306463855	1425
360	3	78020522	987
360	4	94663699	872
360	5	176831015	836
360	6	142259175	829
360	7	2764556220	713
360	8	186480540	674
360	9	30638350	557
360	10	64250036	542
361	1	4306525036	3858
361	2	4210201749	2256
361	3	102916872	1906
361	4	110533041	1827
361	5	4306463937	1456
361	6	15137598	1390
361	7	86387881	1017
361	8	144507673	849
361	9	163740676	803
361	10	200877091	703
362	1	4306463937	2495
362	2	4306463855	2420
362	3	4210172589	2148
362	4	4306462995	1775
362	5	2764375719	1217
362	6	4306462964	1112
362	7	12189451	910
362	8	4306463708	880
362	9	4306463716	818
362	10	4306463717	796
363	1	93003929	7041
363	2	4306525036	2597
363	3	202381698	2160
363	4	100045985	2119
363	5	4306402450	1739
363	6	4306402567	1258
363	7	80413395	955
363	8	47215897	874
363	9	196734849	832
363	10	54542293	802
364	1	4306463937	2748
364	2	4306463855	2283
364	3	4210172589	1539
364	4	28882882	1344
364	5	72915307	836
364	6	4306463708	793
364	7	4306463716	667
364	8	99768379	615
364	9	4210213280	583
364	10	4306462995	583
365	1	201595455	2655
365	2	183492911	2520
365	3	95522064	2351
365	4	8481965	2077
365	5	4306525036	1496
365	6	4306463937	1454
365	7	161085503	1386
365	8	100299040	1104
365	9	182038535	1051
365	10	147871266	1004
366	1	4210196743	9934
366	2	70397842	2870
366	3	193620188	2226
366	4	183652945	1563
366	5	174013774	1078
366	6	98026630	790
366	7	2765017008	694
366	8	55420515	677
366	9	206298197	618
366	10	4306463230	591
367	1	4306488284	4842
367	2	167262187	2905
367	3	4306400194	1825
367	4	41354064	1083
367	5	4306402567	1028
367	6	178711970	983
367	7	4306463230	935
367	8	162030435	898
367	9	180838163	896
367	10	4306402450	825
368	1	4210172589	7675
368	2	4306462995	6132
368	3	4306463708	2842
368	4	4306463937	2600
368	5	4306462967	2418
368	6	4306463855	1682
368	7	4306463223	1147
368	8	4306464021	1091
368	9	160097506	1073
368	10	89112254	822
369	1	4306463855	4057
369	2	4306463937	3010
369	3	4306463122	1912
369	4	208038180	1077
369	5	2764375719	944
369	6	4306463716	865
369	7	4306462995	729
369	8	4306462964	592
369	9	4306463708	567
369	10	4306463717	502
370	1	197743716	5961
370	2	102681701	4547
370	3	149516416	4247
370	4	140210197	2432
370	5	201829030	2255
370	6	190997038	1613
370	7	117777261	1495
370	8	82136278	1347
370	9	4306463937	1180
370	10	135345724	1161
371	1	4306463937	3076
371	2	4306463855	1756
371	3	67703274	1533
371	4	4306463708	1107
371	5	4210184657	1081
371	6	203405392	852
371	7	4306462964	804
371	8	207420867	795
371	9	4306462995	704
371	10	2764375719	634
372	1	41354064	4872
372	2	34126442	2449
372	3	188363740	1335
372	4	205050996	1298
372	5	140251998	1286
372	6	133942674	1277
372	7	4306463937	1136
372	8	4306525036	1128
372	9	201989124	1022
372	10	21317199	858
373	1	4306463937	3378
373	2	77056576	1090
373	3	2898565713	1067
373	4	128754310	940
373	5	67425620	829
373	6	106296714	740
373	7	65690446	733
373	8	152445846	584
373	9	4210185096	566
373	10	88457320	554
374	1	4306525036	3662
374	2	30525748	3589
374	3	182300451	2524
374	4	4306463937	2336
374	5	196979320	1924
374	6	12548615	1033
374	7	4306463230	907
374	8	191188855	844
374	9	4210199966	794
374	10	49004918	672
375	1	4306402567	2757
375	2	4306400194	2220
375	3	4306463937	1543
375	4	106296714	1202
375	5	52395412	1001
375	6	202381698	990
375	7	173328182	928
375	8	70979998	925
375	9	54167817	850
375	10	86033158	747
376	1	4306401280	1979
376	2	187296519	728
376	3	176484869	600
376	4	4306463937	481
376	5	4306463855	464
376	6	179029225	440
376	7	4317411217	403
376	8	4210224784	381
376	9	160717418	367
376	10	152657728	342
377	1	4306462995	3570
377	2	4306463716	2018
377	3	4306463855	1903
377	4	4306463937	1858
377	5	4210172589	1302
377	6	4306463708	1102
377	7	4306401271	1026
377	8	2764375719	1013
377	9	4306462964	798
377	10	165492527	693
378	1	50004817	1786
378	2	4306525036	1745
378	3	4306463937	1117
378	4	202381698	1084
378	5	4306402567	984
378	6	140251998	961
378	7	173274907	875
378	8	98085912	781
378	9	4306463230	708
378	10	140889577	678
379	1	4306525036	2731
379	2	4306463937	1585
379	3	200780590	1551
379	4	140251998	1282
379	5	4306463230	1253
379	6	14436165	1004
379	7	202381698	693
379	8	62704344	664
379	9	10623703	556
379	10	25293849	525
380	1	127985767	1973
380	2	133646729	1837
380	3	189509794	1170
380	4	50222406	1027
380	5	4306463937	980
380	6	158028765	812
380	7	143744711	787
380	8	67716761	776
380	9	4210197219	747
380	10	2530005873	735
381	1	29980478	5221
381	2	145575934	3626
381	3	31518343	1983
381	4	4306463075	1839
381	5	113349237	1815
381	6	111427844	1692
381	7	2764903752	906
381	8	18714766	810
381	9	4210178770	769
381	10	163152955	749
382	1	4210172589	4012
382	2	4306463937	3537
382	3	4306463708	2221
382	4	4306463855	2154
382	5	4306463716	1692
382	6	4306462995	1518
382	7	122406424	1300
382	8	22371039	1241
382	9	4306464262	1221
382	10	4306401271	1106
383	1	4306463937	1734
383	2	4306463855	1526
383	3	24435420	1469
383	4	67377460	1228
383	5	173117069	1146
383	6	4306525036	828
383	7	132320204	713
383	8	7617862	687
383	9	190353498	659
383	10	48236719	541
384	1	111927887	3015
384	2	164692974	2960
384	3	57082650	2953
384	4	66354037	2431
384	5	187991544	1591
384	6	143744711	1417
384	7	4210187594	1247
384	8	183492911	1141
384	9	199470047	1051
384	10	17577527	1040
385	1	52395412	2483
385	2	19032547	2201
385	3	4306402567	1815
385	4	202381698	1611
385	5	106296714	1587
385	6	4306525036	1381
385	7	4210172139	1370
385	8	4306463937	1321
385	9	134668137	1276
385	10	4306400194	810
386	1	4306400194	16866
386	2	106296714	4381
386	3	4306420609	1068
386	4	4306463937	1053
386	5	4210191458	1023
386	6	4306419644	797
386	7	4306402512	638
386	8	4387284112	630
386	9	4306417597	600
386	10	4306420577	582
387	1	2764548376	3982
387	2	4306463937	2922
387	3	4306525036	2742
387	4	4306463230	2400
387	5	160568490	1666
387	6	49025288	1282
387	7	2764966072	805
387	8	152696106	781
387	9	100736837	715
387	10	173274907	715
388	1	95522064	8382
388	2	110533041	4596
388	3	20241394	4490
388	4	144507673	3014
388	5	29972171	2712
388	6	138998826	1841
388	7	201595455	1414
388	8	4210187594	1264
388	9	4306463937	1089
388	10	145630073	1000
389	1	75741262	3143
389	2	95739953	2448
389	3	111155417	1473
389	4	105243760	1300
389	5	206811868	1278
389	6	6791298	1259
389	7	77047749	1110
389	8	4306463937	1013
389	9	183492911	980
389	10	143744711	935
390	1	106296714	2573
390	2	4306463937	1364
390	3	4306400194	525
390	4	2764900261	519
390	5	2764905038	469
390	6	4306463409	466
390	7	183492911	408
390	8	2495878607	406
390	9	84775595	394
390	10	4210187594	388
391	1	106174089	4800
391	2	4220650854	3088
391	3	108821158	2140
391	4	4210172657	1793
391	5	45030768	1540
391	6	100607112	1072
391	7	35316464	708
391	8	126211104	698
391	9	4363604106	672
391	10	4210239846	639
392	1	4306402567	2779
392	2	96410829	1764
392	3	4306525036	1494
392	4	188085164	1391
392	5	5677253	1370
392	6	140251998	1126
392	7	128425624	1101
392	8	202381698	1007
392	9	125754415	876
392	10	4306463937	839
393	1	56464651	1462
393	2	22685659	1300
393	3	4306463937	1070
393	4	2764899123	869
393	5	10134376	750
393	6	163634330	749
393	7	86852077	734
393	8	4210195883	685
393	9	15239247	680
393	10	4306525036	671
394	1	4306400194	1055
394	2	2485537415	831
394	3	4306463937	828
394	4	29875816	826
394	5	106296714	714
394	6	101949793	575
394	7	4210179954	468
394	8	198098182	448
394	9	85738991	426
394	10	198879913	426
395	1	4306525036	1596
395	2	79704628	1445
395	3	166515463	1221
395	4	4306402567	1182
395	5	4210172367	1040
395	6	202381698	1029
395	7	4306463937	930
395	8	4306463230	871
395	9	175814247	800
395	10	169054600	760
396	1	4306463230	2699
396	2	161638509	2566
396	3	4306525036	2099
396	4	69093139	1519
396	5	23243006	1344
396	6	191178954	1330
396	7	79984219	1250
396	8	7204592	1149
396	9	4210168508	1142
396	10	203482206	981
397	1	102544370	2695
397	2	4306525036	1904
397	3	140251998	1267
397	4	4306402567	1072
397	5	168522863	1059
397	6	202381698	1019
397	7	4306402450	879
397	8	151589183	856
397	9	126644158	783
397	10	10623703	769
398	1	4306400194	5359
398	2	201441698	1368
398	3	104875562	1365
398	4	165969127	1303
398	5	70718007	1299
398	6	79244937	1205
398	7	50372074	1177
398	8	138681734	1157
398	9	158241587	1146
398	10	39612629	992
399	1	4306462964	3182
399	2	4306463708	2592
399	3	4306462995	2300
399	4	52609742	1798
399	5	4306464232	1370
399	6	2764375719	1228
399	7	4306463091	1187
399	8	55827047	1086
399	9	4306463855	1066
399	10	4306463937	991
400	1	15239247	2281
400	2	4306402450	1799
400	3	9692511	1009
400	4	202381698	998
400	5	4306400573	975
400	6	4306525036	941
400	7	2595931848	852
400	8	92766711	768
400	9	4210172589	651
400	10	4317411217	431
401	1	4306400194	2550
401	2	105243760	2023
401	3	143744711	1324
401	4	59020844	1158
401	5	162355128	1063
401	6	19887683	1054
401	7	187991544	1018
401	8	106296714	790
401	9	4306463937	760
401	10	183492911	689
402	1	4306463855	1756
402	2	4306463937	1736
402	3	4210172589	1670
402	4	2764375719	1292
402	5	4306462995	1003
402	6	4306462841	520
402	7	4306463708	506
402	8	4306525036	485
402	9	4306463122	464
402	10	4306463716	461
403	1	4306525036	2643
403	2	205775358	2495
403	3	4210218062	1294
403	4	142774597	1271
403	5	4306463937	1211
403	6	4306463230	1203
403	7	182143151	1154
403	8	4210169230	1018
403	9	157527038	848
403	10	14436165	774
404	1	4306463937	1513
404	2	127754761	1474
404	3	134216166	1460
404	4	17551360	1366
404	5	4306401271	1059
404	6	4210172589	740
404	7	4306463855	682
404	8	124453322	647
404	9	92829914	605
404	10	24940445	591
405	1	45123234	4106
405	2	143352558	3882
405	3	2735960814	3563
405	4	4306525036	2304
405	5	66441642	2093
405	6	4306463937	1623
405	7	158079644	1176
405	8	181459644	975
405	9	197964821	938
405	10	14436165	926
406	1	4306525036	3383
406	2	4306463937	1397
406	3	202381698	963
406	4	168522863	714
406	5	206674190	682
406	6	15137598	670
406	7	4306463230	534
406	8	140251998	527
406	9	200071133	507
406	10	196734849	478
407	1	4306525036	3443
407	2	27359860	1037
407	3	6499114	955
407	4	202381698	889
407	5	4306463937	850
407	6	5382288	822
407	7	2574783	808
407	8	4306402450	634
407	9	96615428	602
407	10	121579133	550
408	1	4306525036	2515
408	2	4306463230	797
408	3	4306463937	764
408	4	88153332	624
408	5	134644764	612
408	6	4306463075	609
408	7	128018148	575
408	8	200071133	532
408	9	98026630	525
408	10	110785341	507
409	1	21442059	2702
409	2	2502055758	2371
409	3	4121844	2034
409	4	4306463230	1276
409	5	146563757	1253
409	6	4306463937	984
409	7	4210195883	821
409	8	4306525036	550
409	9	83853393	539
409	10	64311837	528
410	1	186746772	3502
410	2	4306525036	2607
410	3	4306463937	1386
410	4	56953219	1334
410	5	4210177186	985
410	6	4306463230	805
410	7	46670945	793
410	8	104698359	650
410	9	66320806	638
410	10	103961758	616
411	1	4306463855	3139
411	2	4210172589	1555
411	3	4306463937	1473
411	4	192935422	1394
411	5	18307414	1313
411	6	79386155	1061
411	7	144178814	866
411	8	4306401271	843
411	9	49327401	776
411	10	2764375719	736
412	1	108525051	3131
412	2	4306525036	2608
412	3	68090385	1404
412	4	14436165	1247
412	5	153558830	1091
412	6	4306463937	979
412	7	2754868259	959
412	8	4306463230	917
412	9	17239246	823
412	10	107063406	789
413	1	4210172589	4613
413	2	4306401271	3206
413	3	4306463937	2814
413	4	4306463855	2071
413	5	4306463716	2035
413	6	4306463223	1522
413	7	93666758	988
413	8	4306462995	893
413	9	83145862	882
413	10	67103694	736
414	1	183492911	8252
414	2	178776955	3484
414	3	180314335	1487
414	4	4210238599	1464
414	5	4210171700	1386
414	6	134390580	1348
414	7	175543413	1083
414	8	4306400194	1058
414	9	114484406	960
414	10	186881120	938
415	1	9483105	4550
415	2	98026630	1941
415	3	26760650	1290
415	4	2737939966	1163
415	5	23579880	1091
415	6	4306463230	985
415	7	72684844	890
415	8	147871266	795
415	9	106548112	736
415	10	188241495	711
416	1	4306463855	1538
416	2	4306463937	1513
416	3	114141255	789
416	4	4210172589	708
416	5	145930022	643
416	6	111552811	596
416	7	22313829	529
416	8	4306401271	509
416	9	75293123	482
416	10	143463941	422
417	1	4210204015	1575
417	2	4210179954	1520
417	3	4306463937	1350
417	4	173595373	1320
417	5	4210233367	1263
417	6	43295729	1121
417	7	113313948	942
417	8	4220651297	815
417	9	101949793	775
417	10	4306400194	737
418	1	136332993	4049
418	2	2764622253	2863
418	3	79704628	2433
418	4	4306525036	1577
418	5	137419829	1381
418	6	14436165	1142
418	7	169054600	1126
418	8	175814247	1069
418	9	4306463937	828
418	10	66034498	799
419	1	4306400194	9562
419	2	158241587	1363
419	3	79244937	1300
419	4	4306463937	939
419	5	151579836	895
419	6	165473669	867
419	7	104875562	790
419	8	4210167992	754
419	9	35093870	720
419	10	16116274	649
420	1	106296714	4876
420	2	4306400194	3091
420	3	4306463937	1370
420	4	45693802	1207
420	5	123019304	606
420	6	42080949	516
420	7	2764905038	414
420	8	147897268	393
420	9	2764461748	331
420	10	4306421047	329
421	1	140251998	1719
421	2	4306525036	1408
421	3	4306402567	1330
421	4	4210237460	1071
421	5	140584875	1043
421	6	4306463937	880
421	7	202381698	832
421	8	10623703	653
421	9	4306463230	625
421	10	151589183	604
422	1	4306525036	2145
422	2	63600306	1430
422	3	74123199	1405
422	4	17147534	1358
422	5	4306463937	1164
422	6	2764493120	920
422	7	4306402450	513
422	8	4210234749	508
422	9	4306463230	378
422	10	15239247	377
423	1	77056576	1943
423	2	127530304	1507
423	3	140152165	1441
423	4	87940674	1241
423	5	67425620	1197
423	6	120037611	1180
423	7	2898407351	1178
423	8	158178784	1142
423	9	154732359	1026
423	10	30799303	907
424	1	4210202285	3052
424	2	59320183	1143
424	3	11146949	988
424	4	16239639	975
424	5	128754310	944
424	6	99182027	920
424	7	4306463937	909
424	8	67425620	639
424	9	45331193	615
424	10	187175751	614
425	1	4306400194	9258
425	2	184147796	2188
425	3	18902827	1928
425	4	81616010	1856
425	5	4502562	1623
425	6	106296714	1425
425	7	53865935	1423
425	8	925225069	1213
425	9	8494942	755
425	10	151314372	748
426	1	4306525036	3192
426	2	14436165	1526
426	3	183989336	1156
426	4	4306463937	1144
426	5	25650217	876
426	6	4306463230	762
426	7	76900504	761
426	8	44888363	636
426	9	4306402450	536
426	10	202381698	522
427	1	4306402567	2528
427	2	20257348	1598
427	3	185787987	1543
427	4	202381698	1358
427	5	130917594	1074
427	6	98276404	1073
427	7	81563257	901
427	8	128425624	837
427	9	104261359	771
427	10	4306463937	769
428	1	4306400194	9869
428	2	200871675	2240
428	3	151579836	1792
428	4	70695507	1287
428	5	89452420	1195
428	6	74141806	945
428	7	19392275	885
428	8	4306463937	845
428	9	158241587	748
428	10	136982523	742
429	1	159512450	3719
429	2	4306525036	2415
429	3	53533005	1572
429	4	4306463937	1523
429	5	30525748	1430
429	6	90729755	681
429	7	114289926	653
429	8	196979320	650
429	9	4306463230	648
429	10	205775358	615
430	1	4210172589	10069
430	2	4306401271	4283
430	3	4306463937	1595
430	4	120991925	904
430	5	4306463223	710
430	6	183232449	642
430	7	3416249	431
430	8	36178057	418
430	9	4306462995	414
430	10	4306463855	401
431	1	183492911	2841
431	2	203479135	2460
431	3	96873385	1923
431	4	178776955	1237
431	5	134390580	1089
431	6	199247034	1078
431	7	10719676	943
431	8	105243760	897
431	9	186881120	860
431	10	201441698	792
432	1	15647332	4221
432	2	146005121	2918
